Date,Year,Month,Day,Quarter,Start of Quarter,Start of Month,Start of Week,Day Name,Season,Is_Weekend
5/4/2023,2023,5,4,2,4/1/2023,5/1/2023,4/30/2023,Thursday,Spring,0
5/5/2023,2023,5,5,2,4/1/2023,5/1/2023,4/30/2023,Friday,Spring,0
5/6/2023,2023,5,6,2,4/1/2023,5/1/2023,4/30/2023,Saturday,Spring,1
5/7/2023,2023,5,7,2,4/1/2023,5/1/2023,5/7/2023,Sunday,Spring,1
5/8/2023,2023,5,8,2,4/1/2023,5/1/2023,5/7/2023,Monday,Spring,0
5/9/2023,2023,5,9,2,4/1/2023,5/1/2023,5/7/2023,Tuesday,Spring,0
5/10/2023,2023,5,10,2,4/1/2023,5/1/2023,5/7/2023,Wednesday,Spring,0
5/11/2023,2023,5,11,2,4/1/2023,5/1/2023,5/7/2023,Thursday,Spring,0
5/12/2023,2023,5,12,2,4/1/2023,5/1/2023,5/7/2023,Friday,Spring,0
5/13/2023,2023,5,13,2,4/1/2023,5/1/2023,5/7/2023,Saturday,Spring,1
5/14/2023,2023,5,14,2,4/1/2023,5/1/2023,5/14/2023,Sunday,Spring,1
5/15/2023,2023,5,15,2,4/1/2023,5/1/2023,5/14/2023,Monday,Spring,0
5/16/2023,2023,5,16,2,4/1/2023,5/1/2023,5/14/2023,Tuesday,Spring,0
5/17/2023,2023,5,17,2,4/1/2023,5/1/2023,5/14/2023,Wednesday,Spring,0
5/18/2023,2023,5,18,2,4/1/2023,5/1/2023,5/14/2023,Thursday,Spring,0
5/19/2023,2023,5,19,2,4/1/2023,5/1/2023,5/14/2023,Friday,Spring,0
5/20/2023,2023,5,20,2,4/1/2023,5/1/2023,5/14/2023,Saturday,Spring,1
5/21/2023,2023,5,21,2,4/1/2023,5/1/2023,5/21/2023,Sunday,Spring,1
5/22/2023,2023,5,22,2,4/1/2023,5/1/2023,5/21/2023,Monday,Spring,0
5/23/2023,2023,5,23,2,4/1/2023,5/1/2023,5/21/2023,Tuesday,Spring,0
5/24/2023,2023,5,24,2,4/1/2023,5/1/2023,5/21/2023,Wednesday,Spring,0
5/25/2023,2023,5,25,2,4/1/2023,5/1/2023,5/21/2023,Thursday,Spring,0
5/26/2023,2023,5,26,2,4/1/2023,5/1/2023,5/21/2023,Friday,Spring,0
5/27/2023,2023,5,27,2,4/1/2023,5/1/2023,5/21/2023,Saturday,Spring,1
5/28/2023,2023,5,28,2,4/1/2023,5/1/2023,5/28/2023,Sunday,Spring,1
5/29/2023,2023,5,29,2,4/1/2023,5/1/2023,5/28/2023,Monday,Spring,0
5/30/2023,2023,5,30,2,4/1/2023,5/1/2023,5/28/2023,Tuesday,Spring,0
5/31/2023,2023,5,31,2,4/1/2023,5/1/2023,5/28/2023,Wednesday,Spring,0
6/1/2023,2023,6,1,2,4/1/2023,6/1/2023,5/28/2023,Thursday,Summer,0
6/2/2023,2023,6,2,2,4/1/2023,6/1/2023,5/28/2023,Friday,Summer,0
6/3/2023,2023,6,3,2,4/1/2023,6/1/2023,5/28/2023,Saturday,Summer,1
6/4/2023,2023,6,4,2,4/1/2023,6/1/2023,6/4/2023,Sunday,Summer,1
6/5/2023,2023,6,5,2,4/1/2023,6/1/2023,6/4/2023,Monday,Summer,0
6/6/2023,2023,6,6,2,4/1/2023,6/1/2023,6/4/2023,Tuesday,Summer,0
6/7/2023,2023,6,7,2,4/1/2023,6/1/2023,6/4/2023,Wednesday,Summer,0
6/8/2023,2023,6,8,2,4/1/2023,6/1/2023,6/4/2023,Thursday,Summer,0
6/9/2023,2023,6,9,2,4/1/2023,6/1/2023,6/4/2023,Friday,Summer,0
6/10/2023,2023,6,10,2,4/1/2023,6/1/2023,6/4/2023,Saturday,Summer,1
6/11/2023,2023,6,11,2,4/1/2023,6/1/2023,6/11/2023,Sunday,Summer,1
6/12/2023,2023,6,12,2,4/1/2023,6/1/2023,6/11/2023,Monday,Summer,0
6/13/2023,2023,6,13,2,4/1/2023,6/1/2023,6/11/2023,Tuesday,Summer,0
6/14/2023,2023,6,14,2,4/1/2023,6/1/2023,6/11/2023,Wednesday,Summer,0
6/15/2023,2023,6,15,2,4/1/2023,6/1/2023,6/11/2023,Thursday,Summer,0
6/16/2023,2023,6,16,2,4/1/2023,6/1/2023,6/11/2023,Friday,Summer,0
6/17/2023,2023,6,17,2,4/1/2023,6/1/2023,6/11/2023,Saturday,Summer,1
6/18/2023,2023,6,18,2,4/1/2023,6/1/2023,6/18/2023,Sunday,Summer,1
6/19/2023,2023,6,19,2,4/1/2023,6/1/2023,6/18/2023,Monday,Summer,0
6/20/2023,2023,6,20,2,4/1/2023,6/1/2023,6/18/2023,Tuesday,Summer,0
6/21/2023,2023,6,21,2,4/1/2023,6/1/2023,6/18/2023,Wednesday,Summer,0
6/22/2023,2023,6,22,2,4/1/2023,6/1/2023,6/18/2023,Thursday,Summer,0
6/23/2023,2023,6,23,2,4/1/2023,6/1/2023,6/18/2023,Friday,Summer,0
6/24/2023,2023,6,24,2,4/1/2023,6/1/2023,6/18/2023,Saturday,Summer,1
6/25/2023,2023,6,25,2,4/1/2023,6/1/2023,6/25/2023,Sunday,Summer,1
6/26/2023,2023,6,26,2,4/1/2023,6/1/2023,6/25/2023,Monday,Summer,0
6/27/2023,2023,6,27,2,4/1/2023,6/1/2023,6/25/2023,Tuesday,Summer,0
6/28/2023,2023,6,28,2,4/1/2023,6/1/2023,6/25/2023,Wednesday,Summer,0
6/29/2023,2023,6,29,2,4/1/2023,6/1/2023,6/25/2023,Thursday,Summer,0
6/30/2023,2023,6,30,2,4/1/2023,6/1/2023,6/25/2023,Friday,Summer,0
7/1/2023,2023,7,1,2,7/1/2023,7/1/2023,6/25/2023,Saturday,Summer,1
7/2/2023,2023,7,2,3,7/1/2023,7/1/2023,7/2/2023,Sunday,Summer,1
7/3/2023,2023,7,3,3,7/1/2023,7/1/2023,7/2/2023,Monday,Summer,0
7/4/2023,2023,7,4,3,7/1/2023,7/1/2023,7/2/2023,Tuesday,Summer,0
7/5/2023,2023,7,5,3,7/1/2023,7/1/2023,7/2/2023,Wednesday,Summer,0
7/6/2023,2023,7,6,3,7/1/2023,7/1/2023,7/2/2023,Thursday,Summer,0
7/7/2023,2023,7,7,3,7/1/2023,7/1/2023,7/2/2023,Friday,Summer,0
7/8/2023,2023,7,8,3,7/1/2023,7/1/2023,7/2/2023,Saturday,Summer,1
7/9/2023,2023,7,9,3,7/1/2023,7/1/2023,7/9/2023,Sunday,Summer,1
7/10/2023,2023,7,10,3,7/1/2023,7/1/2023,7/9/2023,Monday,Summer,0
7/11/2023,2023,7,11,3,7/1/2023,7/1/2023,7/9/2023,Tuesday,Summer,0
7/12/2023,2023,7,12,3,7/1/2023,7/1/2023,7/9/2023,Wednesday,Summer,0
7/13/2023,2023,7,13,3,7/1/2023,7/1/2023,7/9/2023,Thursday,Summer,0
7/14/2023,2023,7,14,3,7/1/2023,7/1/2023,7/9/2023,Friday,Summer,0
7/15/2023,2023,7,15,3,7/1/2023,7/1/2023,7/9/2023,Saturday,Summer,1
7/16/2023,2023,7,16,3,7/1/2023,7/1/2023,7/16/2023,Sunday,Summer,1
7/17/2023,2023,7,17,3,7/1/2023,7/1/2023,7/16/2023,Monday,Summer,0
7/18/2023,2023,7,18,3,7/1/2023,7/1/2023,7/16/2023,Tuesday,Summer,0
7/19/2023,2023,7,19,3,7/1/2023,7/1/2023,7/16/2023,Wednesday,Summer,0
7/20/2023,2023,7,20,3,7/1/2023,7/1/2023,7/16/2023,Thursday,Summer,0
7/21/2023,2023,7,21,3,7/1/2023,7/1/2023,7/16/2023,Friday,Summer,0
7/22/2023,2023,7,22,3,7/1/2023,7/1/2023,7/16/2023,Saturday,Summer,1
7/23/2023,2023,7,23,3,7/1/2023,7/1/2023,7/23/2023,Sunday,Summer,1
7/24/2023,2023,7,24,3,7/1/2023,7/1/2023,7/23/2023,Monday,Summer,0
7/25/2023,2023,7,25,3,7/1/2023,7/1/2023,7/23/2023,Tuesday,Summer,0
7/26/2023,2023,7,26,3,7/1/2023,7/1/2023,7/23/2023,Wednesday,Summer,0
7/27/2023,2023,7,27,3,7/1/2023,7/1/2023,7/23/2023,Thursday,Summer,0
7/28/2023,2023,7,28,3,7/1/2023,7/1/2023,7/23/2023,Friday,Summer,0
7/29/2023,2023,7,29,3,7/1/2023,7/1/2023,7/23/2023,Saturday,Summer,1
7/30/2023,2023,7,30,3,7/1/2023,7/1/2023,7/30/2023,Sunday,Summer,1
7/31/2023,2023,7,31,3,7/1/2023,7/1/2023,7/30/2023,Monday,Summer,0
8/1/2023,2023,8,1,3,7/1/2023,8/1/2023,7/30/2023,Tuesday,Summer,0
8/2/2023,2023,8,2,3,7/1/2023,8/1/2023,7/30/2023,Wednesday,Summer,0
8/3/2023,2023,8,3,3,7/1/2023,8/1/2023,7/30/2023,Thursday,Summer,0
8/4/2023,2023,8,4,3,7/1/2023,8/1/2023,7/30/2023,Friday,Summer,0
8/5/2023,2023,8,5,3,7/1/2023,8/1/2023,7/30/2023,Saturday,Summer,1
8/6/2023,2023,8,6,3,7/1/2023,8/1/2023,8/6/2023,Sunday,Summer,1
8/7/2023,2023,8,7,3,7/1/2023,8/1/2023,8/6/2023,Monday,Summer,0
8/8/2023,2023,8,8,3,7/1/2023,8/1/2023,8/6/2023,Tuesday,Summer,0
8/9/2023,2023,8,9,3,7/1/2023,8/1/2023,8/6/2023,Wednesday,Summer,0
8/10/2023,2023,8,10,3,7/1/2023,8/1/2023,8/6/2023,Thursday,Summer,0
8/11/2023,2023,8,11,3,7/1/2023,8/1/2023,8/6/2023,Friday,Summer,0
8/12/2023,2023,8,12,3,7/1/2023,8/1/2023,8/6/2023,Saturday,Summer,1
8/13/2023,2023,8,13,3,7/1/2023,8/1/2023,8/13/2023,Sunday,Summer,1
8/14/2023,2023,8,14,3,7/1/2023,8/1/2023,8/13/2023,Monday,Summer,0
8/15/2023,2023,8,15,3,7/1/2023,8/1/2023,8/13/2023,Tuesday,Summer,0
8/16/2023,2023,8,16,3,7/1/2023,8/1/2023,8/13/2023,Wednesday,Summer,0
8/17/2023,2023,8,17,3,7/1/2023,8/1/2023,8/13/2023,Thursday,Summer,0
8/18/2023,2023,8,18,3,7/1/2023,8/1/2023,8/13/2023,Friday,Summer,0
8/19/2023,2023,8,19,3,7/1/2023,8/1/2023,8/13/2023,Saturday,Summer,1
8/20/2023,2023,8,20,3,7/1/2023,8/1/2023,8/20/2023,Sunday,Summer,1
8/21/2023,2023,8,21,3,7/1/2023,8/1/2023,8/20/2023,Monday,Summer,0
8/22/2023,2023,8,22,3,7/1/2023,8/1/2023,8/20/2023,Tuesday,Summer,0
8/23/2023,2023,8,23,3,7/1/2023,8/1/2023,8/20/2023,Wednesday,Summer,0
8/24/2023,2023,8,24,3,7/1/2023,8/1/2023,8/20/2023,Thursday,Summer,0
8/25/2023,2023,8,25,3,7/1/2023,8/1/2023,8/20/2023,Friday,Summer,0
8/26/2023,2023,8,26,3,7/1/2023,8/1/2023,8/20/2023,Saturday,Summer,1
8/27/2023,2023,8,27,3,7/1/2023,8/1/2023,8/27/2023,Sunday,Summer,1
8/28/2023,2023,8,28,3,7/1/2023,8/1/2023,8/27/2023,Monday,Summer,0
8/29/2023,2023,8,29,3,7/1/2023,8/1/2023,8/27/2023,Tuesday,Summer,0
8/30/2023,2023,8,30,3,7/1/2023,8/1/2023,8/27/2023,Wednesday,Summer,0
8/31/2023,2023,8,31,3,7/1/2023,8/1/2023,8/27/2023,Thursday,Summer,0
9/1/2023,2023,9,1,3,7/1/2023,9/1/2023,8/27/2023,Friday,Fall,0
9/2/2023,2023,9,2,3,7/1/2023,9/1/2023,8/27/2023,Saturday,Fall,1
9/3/2023,2023,9,3,3,7/1/2023,9/1/2023,9/3/2023,Sunday,Fall,1
9/4/2023,2023,9,4,3,7/1/2023,9/1/2023,9/3/2023,Monday,Fall,0
9/5/2023,2023,9,5,3,7/1/2023,9/1/2023,9/3/2023,Tuesday,Fall,0
9/6/2023,2023,9,6,3,7/1/2023,9/1/2023,9/3/2023,Wednesday,Fall,0
9/7/2023,2023,9,7,3,7/1/2023,9/1/2023,9/3/2023,Thursday,Fall,0
9/8/2023,2023,9,8,3,7/1/2023,9/1/2023,9/3/2023,Friday,Fall,0
9/9/2023,2023,9,9,3,7/1/2023,9/1/2023,9/3/2023,Saturday,Fall,1
9/10/2023,2023,9,10,3,7/1/2023,9/1/2023,9/10/2023,Sunday,Fall,1
9/11/2023,2023,9,11,3,7/1/2023,9/1/2023,9/10/2023,Monday,Fall,0
9/12/2023,2023,9,12,3,7/1/2023,9/1/2023,9/10/2023,Tuesday,Fall,0
9/13/2023,2023,9,13,3,7/1/2023,9/1/2023,9/10/2023,Wednesday,Fall,0
9/14/2023,2023,9,14,3,7/1/2023,9/1/2023,9/10/2023,Thursday,Fall,0
9/15/2023,2023,9,15,3,7/1/2023,9/1/2023,9/10/2023,Friday,Fall,0
9/16/2023,2023,9,16,3,7/1/2023,9/1/2023,9/10/2023,Saturday,Fall,1
9/17/2023,2023,9,17,3,7/1/2023,9/1/2023,9/17/2023,Sunday,Fall,1
9/18/2023,2023,9,18,3,7/1/2023,9/1/2023,9/17/2023,Monday,Fall,0
9/19/2023,2023,9,19,3,7/1/2023,9/1/2023,9/17/2023,Tuesday,Fall,0
9/20/2023,2023,9,20,3,7/1/2023,9/1/2023,9/17/2023,Wednesday,Fall,0
9/21/2023,2023,9,21,3,7/1/2023,9/1/2023,9/17/2023,Thursday,Fall,0
9/22/2023,2023,9,22,3,7/1/2023,9/1/2023,9/17/2023,Friday,Fall,0
9/23/2023,2023,9,23,3,7/1/2023,9/1/2023,9/17/2023,Saturday,Fall,1
9/24/2023,2023,9,24,3,7/1/2023,9/1/2023,9/24/2023,Sunday,Fall,1
9/25/2023,2023,9,25,3,7/1/2023,9/1/2023,9/24/2023,Monday,Fall,0
9/26/2023,2023,9,26,3,7/1/2023,9/1/2023,9/24/2023,Tuesday,Fall,0
9/27/2023,2023,9,27,3,7/1/2023,9/1/2023,9/24/2023,Wednesday,Fall,0
9/28/2023,2023,9,28,3,7/1/2023,9/1/2023,9/24/2023,Thursday,Fall,0
9/29/2023,2023,9,29,3,7/1/2023,9/1/2023,9/24/2023,Friday,Fall,0
9/30/2023,2023,9,30,3,7/1/2023,9/1/2023,9/24/2023,Saturday,Fall,1
10/1/2023,2023,10,1,4,10/1/2023,10/1/2023,10/1/2023,Sunday,Fall,1
10/2/2023,2023,10,2,4,10/1/2023,10/1/2023,10/1/2023,Monday,Fall,0
10/3/2023,2023,10,3,4,10/1/2023,10/1/2023,10/1/2023,Tuesday,Fall,0
10/4/2023,2023,10,4,4,10/1/2023,10/1/2023,10/1/2023,Wednesday,Fall,0
10/5/2023,2023,10,5,4,10/1/2023,10/1/2023,10/1/2023,Thursday,Fall,0
10/6/2023,2023,10,6,4,10/1/2023,10/1/2023,10/1/2023,Friday,Fall,0
10/7/2023,2023,10,7,4,10/1/2023,10/1/2023,10/1/2023,Saturday,Fall,1
10/8/2023,2023,10,8,4,10/1/2023,10/1/2023,10/8/2023,Sunday,Fall,1
10/9/2023,2023,10,9,4,10/1/2023,10/1/2023,10/8/2023,Monday,Fall,0
10/10/2023,2023,10,10,4,10/1/2023,10/1/2023,10/8/2023,Tuesday,Fall,0
10/11/2023,2023,10,11,4,10/1/2023,10/1/2023,10/8/2023,Wednesday,Fall,0
10/12/2023,2023,10,12,4,10/1/2023,10/1/2023,10/8/2023,Thursday,Fall,0
10/13/2023,2023,10,13,4,10/1/2023,10/1/2023,10/8/2023,Friday,Fall,0
10/14/2023,2023,10,14,4,10/1/2023,10/1/2023,10/8/2023,Saturday,Fall,1
10/15/2023,2023,10,15,4,10/1/2023,10/1/2023,10/15/2023,Sunday,Fall,1
10/16/2023,2023,10,16,4,10/1/2023,10/1/2023,10/15/2023,Monday,Fall,0
10/17/2023,2023,10,17,4,10/1/2023,10/1/2023,10/15/2023,Tuesday,Fall,0
10/18/2023,2023,10,18,4,10/1/2023,10/1/2023,10/15/2023,Wednesday,Fall,0
10/19/2023,2023,10,19,4,10/1/2023,10/1/2023,10/15/2023,Thursday,Fall,0
10/20/2023,2023,10,20,4,10/1/2023,10/1/2023,10/15/2023,Friday,Fall,0
10/21/2023,2023,10,21,4,10/1/2023,10/1/2023,10/15/2023,Saturday,Fall,1
10/22/2023,2023,10,22,4,10/1/2023,10/1/2023,10/22/2023,Sunday,Fall,1
10/23/2023,2023,10,23,4,10/1/2023,10/1/2023,10/22/2023,Monday,Fall,0
10/24/2023,2023,10,24,4,10/1/2023,10/1/2023,10/22/2023,Tuesday,Fall,0
10/25/2023,2023,10,25,4,10/1/2023,10/1/2023,10/22/2023,Wednesday,Fall,0
10/26/2023,2023,10,26,4,10/1/2023,10/1/2023,10/22/2023,Thursday,Fall,0
10/27/2023,2023,10,27,4,10/1/2023,10/1/2023,10/22/2023,Friday,Fall,0
10/28/2023,2023,10,28,4,10/1/2023,10/1/2023,10/22/2023,Saturday,Fall,1
10/29/2023,2023,10,29,4,10/1/2023,10/1/2023,10/29/2023,Sunday,Fall,1
10/30/2023,2023,10,30,4,10/1/2023,10/1/2023,10/29/2023,Monday,Fall,0
10/31/2023,2023,10,31,4,10/1/2023,10/1/2023,10/29/2023,Tuesday,Fall,0
11/1/2023,2023,11,1,4,10/1/2023,11/1/2023,10/29/2023,Wednesday,Fall,0
11/2/2023,2023,11,2,4,10/1/2023,11/1/2023,10/29/2023,Thursday,Fall,0
11/3/2023,2023,11,3,4,10/1/2023,11/1/2023,10/29/2023,Friday,Fall,0
11/4/2023,2023,11,4,4,10/1/2023,11/1/2023,10/29/2023,Saturday,Fall,1
11/5/2023,2023,11,5,4,10/1/2023,11/1/2023,11/5/2023,Sunday,Fall,1
11/6/2023,2023,11,6,4,10/1/2023,11/1/2023,11/5/2023,Monday,Fall,0
11/7/2023,2023,11,7,4,10/1/2023,11/1/2023,11/5/2023,Tuesday,Fall,0
11/8/2023,2023,11,8,4,10/1/2023,11/1/2023,11/5/2023,Wednesday,Fall,0
11/9/2023,2023,11,9,4,10/1/2023,11/1/2023,11/5/2023,Thursday,Fall,0
11/10/2023,2023,11,10,4,10/1/2023,11/1/2023,11/5/2023,Friday,Fall,0
11/11/2023,2023,11,11,4,10/1/2023,11/1/2023,11/5/2023,Saturday,Fall,1
11/12/2023,2023,11,12,4,10/1/2023,11/1/2023,11/12/2023,Sunday,Fall,1
11/13/2023,2023,11,13,4,10/1/2023,11/1/2023,11/12/2023,Monday,Fall,0
11/14/2023,2023,11,14,4,10/1/2023,11/1/2023,11/12/2023,Tuesday,Fall,0
11/15/2023,2023,11,15,4,10/1/2023,11/1/2023,11/12/2023,Wednesday,Fall,0
11/16/2023,2023,11,16,4,10/1/2023,11/1/2023,11/12/2023,Thursday,Fall,0
11/17/2023,2023,11,17,4,10/1/2023,11/1/2023,11/12/2023,Friday,Fall,0
11/18/2023,2023,11,18,4,10/1/2023,11/1/2023,11/12/2023,Saturday,Fall,1
11/19/2023,2023,11,19,4,10/1/2023,11/1/2023,11/19/2023,Sunday,Fall,1
11/20/2023,2023,11,20,4,10/1/2023,11/1/2023,11/19/2023,Monday,Fall,0
11/21/2023,2023,11,21,4,10/1/2023,11/1/2023,11/19/2023,Tuesday,Fall,0
11/22/2023,2023,11,22,4,10/1/2023,11/1/2023,11/19/2023,Wednesday,Fall,0
11/23/2023,2023,11,23,4,10/1/2023,11/1/2023,11/19/2023,Thursday,Fall,0
11/24/2023,2023,11,24,4,10/1/2023,11/1/2023,11/19/2023,Friday,Fall,0
11/25/2023,2023,11,25,4,10/1/2023,11/1/2023,11/19/2023,Saturday,Fall,1
11/26/2023,2023,11,26,4,10/1/2023,11/1/2023,11/26/2023,Sunday,Fall,1
11/27/2023,2023,11,27,4,10/1/2023,11/1/2023,11/26/2023,Monday,Fall,0
11/28/2023,2023,11,28,4,10/1/2023,11/1/2023,11/26/2023,Tuesday,Fall,0
11/29/2023,2023,11,29,4,10/1/2023,11/1/2023,11/26/2023,Wednesday,Fall,0
11/30/2023,2023,11,30,4,10/1/2023,11/1/2023,11/26/2023,Thursday,Fall,0
12/1/2023,2023,12,1,4,10/1/2023,12/1/2023,11/26/2023,Friday,Winter,0
12/2/2023,2023,12,2,4,10/1/2023,12/1/2023,11/26/2023,Saturday,Winter,1
12/3/2023,2023,12,3,4,10/1/2023,12/1/2023,12/3/2023,Sunday,Winter,1
12/4/2023,2023,12,4,4,10/1/2023,12/1/2023,12/3/2023,Monday,Winter,0
12/5/2023,2023,12,5,4,10/1/2023,12/1/2023,12/3/2023,Tuesday,Winter,0
12/6/2023,2023,12,6,4,10/1/2023,12/1/2023,12/3/2023,Wednesday,Winter,0
12/7/2023,2023,12,7,4,10/1/2023,12/1/2023,12/3/2023,Thursday,Winter,0
12/8/2023,2023,12,8,4,10/1/2023,12/1/2023,12/3/2023,Friday,Winter,0
12/9/2023,2023,12,9,4,10/1/2023,12/1/2023,12/3/2023,Saturday,Winter,1
12/10/2023,2023,12,10,4,10/1/2023,12/1/2023,12/10/2023,Sunday,Winter,1
12/11/2023,2023,12,11,4,10/1/2023,12/1/2023,12/10/2023,Monday,Winter,0
12/12/2023,2023,12,12,4,10/1/2023,12/1/2023,12/10/2023,Tuesday,Winter,0
12/13/2023,2023,12,13,4,10/1/2023,12/1/2023,12/10/2023,Wednesday,Winter,0
12/14/2023,2023,12,14,4,10/1/2023,12/1/2023,12/10/2023,Thursday,Winter,0
12/15/2023,2023,12,15,4,10/1/2023,12/1/2023,12/10/2023,Friday,Winter,0
12/16/2023,2023,12,16,4,10/1/2023,12/1/2023,12/10/2023,Saturday,Winter,1
12/17/2023,2023,12,17,4,10/1/2023,12/1/2023,12/17/2023,Sunday,Winter,1
12/18/2023,2023,12,18,4,10/1/2023,12/1/2023,12/17/2023,Monday,Winter,0
12/19/2023,2023,12,19,4,10/1/2023,12/1/2023,12/17/2023,Tuesday,Winter,0
12/20/2023,2023,12,20,4,10/1/2023,12/1/2023,12/17/2023,Wednesday,Winter,0
12/21/2023,2023,12,21,4,10/1/2023,12/1/2023,12/17/2023,Thursday,Winter,0
12/22/2023,2023,12,22,4,10/1/2023,12/1/2023,12/17/2023,Friday,Winter,0
12/23/2023,2023,12,23,4,10/1/2023,12/1/2023,12/17/2023,Saturday,Winter,1
12/24/2023,2023,12,24,4,10/1/2023,12/1/2023,12/24/2023,Sunday,Winter,1
12/25/2023,2023,12,25,4,10/1/2023,12/1/2023,12/24/2023,Monday,Winter,0
12/26/2023,2023,12,26,4,10/1/2023,12/1/2023,12/24/2023,Tuesday,Winter,0
12/27/2023,2023,12,27,4,10/1/2023,12/1/2023,12/24/2023,Wednesday,Winter,0
12/28/2023,2023,12,28,4,10/1/2023,12/1/2023,12/24/2023,Thursday,Winter,0
12/29/2023,2023,12,29,4,10/1/2023,12/1/2023,12/24/2023,Friday,Winter,0
12/30/2023,2023,12,30,4,10/1/2023,12/1/2023,12/24/2023,Saturday,Winter,1
12/31/2023,2023,12,31,4,10/1/2023,12/1/2023,12/31/2023,Sunday,Winter,1
1/1/2024,2024,1,1,4,1/1/2024,1/1/2024,12/31/2023,Monday,Winter,0
1/2/2024,2024,1,2,4,1/1/2024,1/1/2024,12/31/2023,Tuesday,Winter,0
1/3/2024,2024,1,3,4,1/1/2024,1/1/2024,12/31/2023,Wednesday,Winter,0
1/4/2024,2024,1,4,4,1/1/2024,1/1/2024,12/31/2023,Thursday,Winter,0
1/5/2024,2024,1,5,4,1/1/2024,1/1/2024,12/31/2023,Friday,Winter,0
1/6/2024,2024,1,6,4,1/1/2024,1/1/2024,12/31/2023,Saturday,Winter,1
1/7/2024,2024,1,7,1,1/1/2024,1/1/2024,1/7/2024,Sunday,Winter,1
1/8/2024,2024,1,8,1,1/1/2024,1/1/2024,1/7/2024,Monday,Winter,0
1/9/2024,2024,1,9,1,1/1/2024,1/1/2024,1/7/2024,Tuesday,Winter,0
1/10/2024,2024,1,10,1,1/1/2024,1/1/2024,1/7/2024,Wednesday,Winter,0
1/11/2024,2024,1,11,1,1/1/2024,1/1/2024,1/7/2024,Thursday,Winter,0
1/12/2024,2024,1,12,1,1/1/2024,1/1/2024,1/7/2024,Friday,Winter,0
1/13/2024,2024,1,13,1,1/1/2024,1/1/2024,1/7/2024,Saturday,Winter,1
1/14/2024,2024,1,14,1,1/1/2024,1/1/2024,1/14/2024,Sunday,Winter,1
1/15/2024,2024,1,15,1,1/1/2024,1/1/2024,1/14/2024,Monday,Winter,0
1/16/2024,2024,1,16,1,1/1/2024,1/1/2024,1/14/2024,Tuesday,Winter,0
1/17/2024,2024,1,17,1,1/1/2024,1/1/2024,1/14/2024,Wednesday,Winter,0
1/18/2024,2024,1,18,1,1/1/2024,1/1/2024,1/14/2024,Thursday,Winter,0
1/19/2024,2024,1,19,1,1/1/2024,1/1/2024,1/14/2024,Friday,Winter,0
1/20/2024,2024,1,20,1,1/1/2024,1/1/2024,1/14/2024,Saturday,Winter,1
1/21/2024,2024,1,21,1,1/1/2024,1/1/2024,1/21/2024,Sunday,Winter,1
1/22/2024,2024,1,22,1,1/1/2024,1/1/2024,1/21/2024,Monday,Winter,0
1/23/2024,2024,1,23,1,1/1/2024,1/1/2024,1/21/2024,Tuesday,Winter,0
1/24/2024,2024,1,24,1,1/1/2024,1/1/2024,1/21/2024,Wednesday,Winter,0
1/25/2024,2024,1,25,1,1/1/2024,1/1/2024,1/21/2024,Thursday,Winter,0
1/26/2024,2024,1,26,1,1/1/2024,1/1/2024,1/21/2024,Friday,Winter,0
1/27/2024,2024,1,27,1,1/1/2024,1/1/2024,1/21/2024,Saturday,Winter,1
1/28/2024,2024,1,28,1,1/1/2024,1/1/2024,1/28/2024,Sunday,Winter,1
1/29/2024,2024,1,29,1,1/1/2024,1/1/2024,1/28/2024,Monday,Winter,0
1/30/2024,2024,1,30,1,1/1/2024,1/1/2024,1/28/2024,Tuesday,Winter,0
1/31/2024,2024,1,31,1,1/1/2024,1/1/2024,1/28/2024,Wednesday,Winter,0
2/1/2024,2024,2,1,1,1/1/2024,2/1/2024,1/28/2024,Thursday,Winter,0
2/2/2024,2024,2,2,1,1/1/2024,2/1/2024,1/28/2024,Friday,Winter,0
2/3/2024,2024,2,3,1,1/1/2024,2/1/2024,1/28/2024,Saturday,Winter,1
2/4/2024,2024,2,4,1,1/1/2024,2/1/2024,2/4/2024,Sunday,Winter,1
2/5/2024,2024,2,5,1,1/1/2024,2/1/2024,2/4/2024,Monday,Winter,0
2/6/2024,2024,2,6,1,1/1/2024,2/1/2024,2/4/2024,Tuesday,Winter,0
2/7/2024,2024,2,7,1,1/1/2024,2/1/2024,2/4/2024,Wednesday,Winter,0
2/8/2024,2024,2,8,1,1/1/2024,2/1/2024,2/4/2024,Thursday,Winter,0
2/9/2024,2024,2,9,1,1/1/2024,2/1/2024,2/4/2024,Friday,Winter,0
2/10/2024,2024,2,10,1,1/1/2024,2/1/2024,2/4/2024,Saturday,Winter,1
2/11/2024,2024,2,11,1,1/1/2024,2/1/2024,2/11/2024,Sunday,Winter,1
2/12/2024,2024,2,12,1,1/1/2024,2/1/2024,2/11/2024,Monday,Winter,0
2/13/2024,2024,2,13,1,1/1/2024,2/1/2024,2/11/2024,Tuesday,Winter,0
2/14/2024,2024,2,14,1,1/1/2024,2/1/2024,2/11/2024,Wednesday,Winter,0
2/15/2024,2024,2,15,1,1/1/2024,2/1/2024,2/11/2024,Thursday,Winter,0
2/16/2024,2024,2,16,1,1/1/2024,2/1/2024,2/11/2024,Friday,Winter,0
2/17/2024,2024,2,17,1,1/1/2024,2/1/2024,2/11/2024,Saturday,Winter,1
