Date,Mode,Ridership,Pct_PrePandemic
6/10/2020,LIRR,43083,0.13
6/10/2020,MetroNorth,20517,0.07
6/10/2020,AccessARide,13616,0.46
6/10/2020,StatenIsland,680270,69
6/10/2020,Bridges_Tunnels,1767,11
6/11/2020,Subways,818297,0.15
6/11/2020,Buses,24284,0.01
6/11/2020,LIRR,40961,0.12
6/11/2020,MetroNorth,19525,0.07
6/11/2020,AccessARide,12514,0.43
6/11/2020,StatenIsland,656695,67
6/11/2020,Bridges_Tunnels,1576,10
6/12/2020,Subways,896658,0.16
6/12/2020,Buses,24459,0.01
6/12/2020,LIRR,45072,0.14
6/12/2020,MetroNorth,24165,0.08
6/12/2020,AccessARide,13224,0.45
6/12/2020,StatenIsland,765491,78
6/12/2020,Bridges_Tunnels,1656,10
6/13/2020,Subways,545316,0.17
6/13/2020,Buses,12115,0.01
6/13/2020,LIRR,25355,0.21
6/13/2020,MetroNorth,16675,0.11
6/13/2020,AccessARide,7794,0.45
6/13/2020,StatenIsland,631064,64
6/13/2020,Bridges_Tunnels,17,0
6/14/2020,Subways,430439,0.16
6/14/2020,Buses,8731,0.01
6/14/2020,LIRR,20859,0.21
6/14/2020,MetroNorth,13794,0.13
6/14/2020,AccessARide,5195,0.29
6/14/2020,StatenIsland,563725,61
6/14/2020,Bridges_Tunnels,7,0
6/15/2020,Subways,897112,0.16
6/15/2020,Buses,27057,0.01
6/15/2020,LIRR,47545,0.14
6/15/2020,MetroNorth,22841,0.08
6/15/2020,AccessARide,12953,0.44
6/15/2020,StatenIsland,674785,69
6/15/2020,Bridges_Tunnels,1813,11
6/16/2020,Subways,932671,0.17
6/16/2020,Buses,28049,0.01
6/16/2020,LIRR,46876,0.14
6/16/2020,MetroNorth,22555,0.08
6/16/2020,AccessARide,12939,0.44
6/16/2020,StatenIsland,695359,71
6/16/2020,Bridges_Tunnels,1874,12
6/17/2020,Subways,948461,0.17
6/17/2020,Buses,27924,0.01
6/17/2020,LIRR,47166,0.14
6/17/2020,MetroNorth,24167,0.08
6/17/2020,AccessARide,14595,0.5
6/17/2020,StatenIsland,709679,72
6/17/2020,Bridges_Tunnels,1857,11
6/18/2020,Subways,942382,0.17
6/18/2020,Buses,27516,0.01
6/18/2020,LIRR,47851,0.14
6/18/2020,MetroNorth,24081,0.08
6/18/2020,AccessARide,13808,0.47
6/18/2020,StatenIsland,729486,74
6/18/2020,Bridges_Tunnels,1936,12
6/19/2020,Subways,986929,0.38
6/19/2020,Buses,25578,0.02
6/19/2020,LIRR,50201,0.51
6/19/2020,MetroNorth,27772,0.25
6/19/2020,AccessARide,13868,0.77
6/19/2020,StatenIsland,797518,86
6/19/2020,Bridges_Tunnels,1751,45
6/20/2020,Subways,576075,0.18
6/20/2020,Buses,11899,0.01
6/20/2020,LIRR,28959,0.24
6/20/2020,MetroNorth,18559,0.12
6/20/2020,AccessARide,8185,0.47
6/20/2020,StatenIsland,666226,68
6/20/2020,Bridges_Tunnels,22,0
6/21/2020,Subways,449497,0.17
6/21/2020,Buses,9072,0.01
6/21/2020,LIRR,27094,0.28
6/21/2020,MetroNorth,16719,0.15
6/21/2020,AccessARide,6328,0.35
6/21/2020,StatenIsland,654913,71
6/21/2020,Bridges_Tunnels,0,0
6/22/2020,Subways,1000046,0.18
6/22/2020,Buses,30863,0.01
6/22/2020,LIRR,53878,0.16
6/22/2020,MetroNorth,25367,0.09
6/22/2020,AccessARide,13314,0.45
6/22/2020,StatenIsland,733290,75
6/22/2020,Bridges_Tunnels,2027,13
6/23/2020,Subways,1050786,0.19
6/23/2020,Buses,32305,0.02
6/23/2020,LIRR,52898,0.16
6/23/2020,MetroNorth,24909,0.08
6/23/2020,AccessARide,15069,0.51
6/23/2020,StatenIsland,744822,76
6/23/2020,Bridges_Tunnels,2219,14
6/24/2020,Subways,1068333,0.19
6/24/2020,Buses,32504,0.02
6/24/2020,LIRR,52354,0.16
6/24/2020,MetroNorth,25277,0.09
6/24/2020,AccessARide,15155,0.52
6/24/2020,StatenIsland,752749,77
6/24/2020,Bridges_Tunnels,2194,14
6/25/2020,Subways,1078796,0.19
6/25/2020,Buses,32393,0.02
6/25/2020,LIRR,53444,0.16
6/25/2020,MetroNorth,25644,0.09
6/25/2020,AccessARide,14854,0.51
6/25/2020,StatenIsland,781617,79
6/25/2020,Bridges_Tunnels,2210,14
6/26/2020,Subways,1102382,0.2
6/26/2020,Buses,30480,0.01
6/26/2020,LIRR,55647,0.17
6/26/2020,MetroNorth,29700,0.1
6/26/2020,AccessARide,15048,0.51
6/26/2020,StatenIsland,830887,85
6/26/2020,Bridges_Tunnels,2115,13
6/27/2020,Subways,615398,0.19
6/27/2020,Buses,12942,0.01
6/27/2020,LIRR,26773,0.22
6/27/2020,MetroNorth,17932,0.11
6/27/2020,AccessARide,8541,0.49
6/27/2020,StatenIsland,630730,64
6/27/2020,Bridges_Tunnels,686,14
6/28/2020,Subways,535898,0.2
6/28/2020,Buses,10167,0.01
6/28/2020,LIRR,25680,0.26
6/28/2020,MetroNorth,15918,0.15
6/28/2020,AccessARide,5748,0.32
6/28/2020,StatenIsland,623131,67
6/28/2020,Bridges_Tunnels,590,15
6/29/2020,Subways,1100769,0.2
6/29/2020,Buses,33264,0.02
6/29/2020,LIRR,63309,0.19
6/29/2020,MetroNorth,28163,0.1
6/29/2020,AccessARide,14705,0.5
6/29/2020,StatenIsland,767165,78
6/29/2020,Bridges_Tunnels,2317,14
6/30/2020,Subways,1113124,0.2
6/30/2020,Buses,33996,0.02
6/30/2020,LIRR,57955,0.17
6/30/2020,MetroNorth,27077,0.09
6/30/2020,AccessARide,15291,0.52
6/30/2020,StatenIsland,758785,77
6/30/2020,Bridges_Tunnels,2386,15
7/1/2020,Subways,1120537,0.21
7/1/2020,Buses,32921,0.02
7/1/2020,LIRR,56505,0.18
7/1/2020,MetroNorth,27770,0.1
7/1/2020,AccessARide,16451,0.58
7/1/2020,StatenIsland,779409,81
7/1/2020,Bridges_Tunnels,2305,17
7/2/2020,Subways,1170483,0.22
7/2/2020,Buses,32730,0.02
7/2/2020,LIRR,64261,0.2
7/2/2020,MetroNorth,31948,0.11
7/2/2020,AccessARide,15981,0.56
7/2/2020,StatenIsland,881471,92
7/2/2020,Bridges_Tunnels,2365,17
7/3/2020,Subways,851877,0.36
7/3/2020,Buses,16862,0.02
7/3/2020,LIRR,56181,0.54
7/3/2020,MetroNorth,32049,0.3
7/3/2020,AccessARide,10915,0.66
7/3/2020,StatenIsland,713240,81
7/3/2020,Bridges_Tunnels,1138,32
7/4/2020,Subways,591605,0.21
7/4/2020,Buses,10769,0.01
7/4/2020,LIRR,38388,0.3
7/4/2020,MetroNorth,22085,0.14
7/4/2020,AccessARide,8391,0.53
7/4/2020,StatenIsland,569212,62
7/4/2020,Bridges_Tunnels,690,14
7/5/2020,Subways,533692,0.23
7/5/2020,Buses,9832,0.01
7/5/2020,LIRR,34569,0.33
7/5/2020,MetroNorth,19136,0.18
7/5/2020,AccessARide,6280,0.38
7/5/2020,StatenIsland,659099,75
7/5/2020,Bridges_Tunnels,528,15
7/6/2020,Subways,1084956,0.21
7/6/2020,Buses,31548,0.02
7/6/2020,LIRR,63862,0.2
7/6/2020,MetroNorth,30556,0.11
7/6/2020,AccessARide,14886,0.53
7/6/2020,StatenIsland,750583,78
7/6/2020,Bridges_Tunnels,2222,16
7/7/2020,Subways,1157185,0.22
7/7/2020,Buses,33595,0.02
7/7/2020,LIRR,61756,0.2
7/7/2020,MetroNorth,30507,0.11
7/7/2020,AccessARide,16003,0.56
7/7/2020,StatenIsland,749832,78
7/7/2020,Bridges_Tunnels,2403,17
7/8/2020,Subways,1172279,0.22
7/8/2020,Buses,34242,0.02
7/8/2020,LIRR,63048,0.2
7/8/2020,MetroNorth,30174,0.11
7/8/2020,AccessARide,16980,0.6
7/8/2020,StatenIsland,758208,79
7/8/2020,Bridges_Tunnels,2454,18
7/9/2020,Subways,1211280,0.23
7/9/2020,Buses,34762,0.02
7/9/2020,LIRR,65483,0.21
7/9/2020,MetroNorth,31913,0.11
7/9/2020,AccessARide,17017,0.6
7/9/2020,StatenIsland,818034,85
7/9/2020,Bridges_Tunnels,2571,19
7/10/2020,Subways,1030632,0.2
7/10/2020,Buses,25544,0.01
7/10/2020,LIRR,55929,0.18
7/10/2020,MetroNorth,29683,0.1
7/10/2020,AccessARide,15738,0.56
7/10/2020,StatenIsland,712635,74
7/10/2020,Bridges_Tunnels,2117,15
7/11/2020,Subways,692977,0.25
7/11/2020,Buses,12872,0.01
7/11/2020,LIRR,30059,0.24
7/11/2020,MetroNorth,18683,0.12
7/11/2020,AccessARide,8453,0.53
7/11/2020,StatenIsland,625288,68
7/11/2020,Bridges_Tunnels,812,16
7/12/2020,Subways,628187,0.27
7/12/2020,Buses,10966,0.01
7/12/2020,LIRR,34905,0.33
7/12/2020,MetroNorth,19859,0.19
7/12/2020,AccessARide,7395,0.45
7/12/2020,StatenIsland,703589,80
7/12/2020,Bridges_Tunnels,731,20
7/13/2020,Subways,1175700,0.22
7/13/2020,Buses,33302,0.02
7/13/2020,LIRR,66384,0.21
7/13/2020,MetroNorth,31876,0.11
7/13/2020,AccessARide,15928,0.56
7/13/2020,StatenIsland,756122,79
7/13/2020,Bridges_Tunnels,2504,18
7/14/2020,Subways,1241080,0.24
7/14/2020,Buses,35391,0.02
7/14/2020,LIRR,66321,0.21
7/14/2020,MetroNorth,31921,0.11
7/14/2020,AccessARide,17081,0.6
7/14/2020,StatenIsland,794837,83
7/14/2020,Bridges_Tunnels,2669,19
7/15/2020,Subways,1248413,0.24
7/15/2020,Buses,34701,0.02
7/15/2020,LIRR,66549,0.21
7/15/2020,MetroNorth,32603,0.12
7/15/2020,AccessARide,18149,0.64
7/15/2020,StatenIsland,803399,84
7/15/2020,Bridges_Tunnels,2751,20
7/16/2020,Subways,1249128,0.24
7/16/2020,Buses,34199,0.02
7/16/2020,LIRR,66732,0.21
7/16/2020,MetroNorth,33258,0.12
7/16/2020,AccessARide,17230,0.61
7/16/2020,StatenIsland,819850,85
7/16/2020,Bridges_Tunnels,2756,20
7/17/2020,Subways,1207265,0.23
7/17/2020,Buses,29696,0.01
7/17/2020,LIRR,64806,0.2
7/17/2020,MetroNorth,35414,0.13
7/17/2020,AccessARide,16401,0.58
7/17/2020,StatenIsland,819471,85
7/17/2020,Bridges_Tunnels,2427,18
7/18/2020,Subways,778936,0.28
7/18/2020,Buses,14335,0.01
7/18/2020,LIRR,41235,0.32
7/18/2020,MetroNorth,24071,0.16
7/18/2020,AccessARide,9785,0.62
7/18/2020,StatenIsland,747444,81
7/18/2020,Bridges_Tunnels,786,15
7/19/2020,Subways,584994,0.25
7/19/2020,Buses,9845,0.01
7/19/2020,LIRR,36429,0.35
7/19/2020,MetroNorth,18675,0.18
7/19/2020,AccessARide,7052,0.43
7/19/2020,StatenIsland,696110,79
7/19/2020,Bridges_Tunnels,504,14
7/20/2020,Subways,1156735,0.22
7/20/2020,Buses,30196,0.01
7/20/2020,LIRR,67721,0.21
7/20/2020,MetroNorth,32279,0.11
7/20/2020,AccessARide,15957,0.56
7/20/2020,StatenIsland,770606,80
7/20/2020,Bridges_Tunnels,2428,18
7/21/2020,Subways,1241819,0.24
7/21/2020,Buses,32482,0.02
7/21/2020,LIRR,67594,0.21
7/21/2020,MetroNorth,33213,0.12
7/21/2020,AccessARide,16831,0.59
7/21/2020,StatenIsland,792954,82
7/21/2020,Bridges_Tunnels,2725,20
7/22/2020,Subways,1233668,0.23
7/22/2020,Buses,33863,0.02
7/22/2020,LIRR,65348,0.21
7/22/2020,MetroNorth,32485,0.11
7/22/2020,AccessARide,17582,0.62
7/22/2020,StatenIsland,784013,82
7/22/2020,Bridges_Tunnels,2716,20
7/23/2020,Subways,1233795,0.23
7/23/2020,Buses,33999,0.02
7/23/2020,LIRR,65637,0.21
7/23/2020,MetroNorth,32975,0.12
7/23/2020,AccessARide,17056,0.6
7/23/2020,StatenIsland,791577,82
7/23/2020,Bridges_Tunnels,2632,19
7/24/2020,Subways,1218138,0.23
7/24/2020,Buses,29987,0.01
7/24/2020,LIRR,65889,0.21
7/24/2020,MetroNorth,36639,0.13
7/24/2020,AccessARide,17311,0.61
7/24/2020,StatenIsland,826030,86
7/24/2020,Bridges_Tunnels,2511,18
7/25/2020,Subways,816604,0.29
7/25/2020,Buses,14777,0.01
7/25/2020,LIRR,43340,0.34
7/25/2020,MetroNorth,25173,0.16
7/25/2020,AccessARide,10350,0.65
7/25/2020,StatenIsland,769898,83
7/25/2020,Bridges_Tunnels,799,16
7/26/2020,Subways,606910,0.26
7/26/2020,Buses,9711,0.01
7/26/2020,LIRR,36164,0.35
7/26/2020,MetroNorth,20170,0.19
7/26/2020,AccessARide,7429,0.45
7/26/2020,StatenIsland,697533,79
7/26/2020,Bridges_Tunnels,542,15
7/27/2020,Subways,1203503,0.23
7/27/2020,Buses,32072,0.02
7/27/2020,LIRR,70114,0.22
7/27/2020,MetroNorth,31568,0.11
7/27/2020,AccessARide,16607,0.59
7/27/2020,StatenIsland,793224,83
7/27/2020,Bridges_Tunnels,2626,19
7/28/2020,Subways,1241770,0.24
7/28/2020,Buses,33753,0.02
7/28/2020,LIRR,66687,0.21
7/28/2020,MetroNorth,31677,0.11
7/28/2020,AccessARide,16892,0.6
7/28/2020,StatenIsland,782225,81
7/28/2020,Bridges_Tunnels,2635,19
7/29/2020,Subways,1296102,0.25
7/29/2020,Buses,35257,0.02
7/29/2020,LIRR,69995,0.22
7/29/2020,MetroNorth,33733,0.12
7/29/2020,AccessARide,18216,0.64
7/29/2020,StatenIsland,816959,85
7/29/2020,Bridges_Tunnels,2778,20
7/30/2020,Subways,1270172,0.24
7/30/2020,Buses,33982,0.02
7/30/2020,LIRR,68958,0.22
7/30/2020,MetroNorth,34122,0.12
7/30/2020,AccessARide,17333,0.61
7/30/2020,StatenIsland,820274,85
7/30/2020,Bridges_Tunnels,2746,20
7/31/2020,Subways,1258539,0.24
7/31/2020,Buses,29917,0.01
7/31/2020,LIRR,67648,0.21
7/31/2020,MetroNorth,38040,0.13
7/31/2020,AccessARide,17654,0.62
7/31/2020,StatenIsland,859774,89
7/31/2020,Bridges_Tunnels,2429,18
8/1/2020,Subways,842468,0.29
8/1/2020,Buses,16087,0.01
8/1/2020,LIRR,44405,0.33
8/1/2020,MetroNorth,26261,0.17
8/1/2020,AccessARide,10685,0.64
8/1/2020,StatenIsland,799744,83
8/1/2020,Bridges_Tunnels,904,19
8/2/2020,Subways,590060,0.25
8/2/2020,Buses,9874,0.01
8/2/2020,LIRR,30502,0.29
8/2/2020,MetroNorth,17885,0.17
8/2/2020,AccessARide,7431,0.41
8/2/2020,StatenIsland,648735,70
8/2/2020,Bridges_Tunnels,615,17
8/3/2020,Subways,1272996,0.25
8/3/2020,Buses,36945,0.02
8/3/2020,LIRR,70779,0.23
8/3/2020,MetroNorth,32884,0.12
8/3/2020,AccessARide,17594,0.63
8/3/2020,StatenIsland,818732,84
8/3/2020,Bridges_Tunnels,2955,22
8/4/2020,Subways,1027187,0.2
8/4/2020,Buses,29426,0.01
8/4/2020,LIRR,36835,0.12
8/4/2020,MetroNorth,22286,0.08
8/4/2020,AccessARide,14924,0.53
8/4/2020,StatenIsland,577415,59
8/4/2020,Bridges_Tunnels,1499,11
8/5/2020,Subways,1348202,0.26
8/5/2020,Buses,38283,0.02
8/5/2020,LIRR,58005,0.19
8/5/2020,MetroNorth,26598,0.1
8/5/2020,AccessARide,18299,0.66
8/5/2020,StatenIsland,847329,87
8/5/2020,Bridges_Tunnels,2824,21
8/6/2020,Subways,1334694,0.26
8/6/2020,Buses,37059,0.02
8/6/2020,LIRR,66671,0.21
8/6/2020,MetroNorth,28283,0.1
8/6/2020,AccessARide,19117,0.68
8/6/2020,StatenIsland,847497,87
8/6/2020,Bridges_Tunnels,3125,23
8/7/2020,Subways,1283894,0.25
8/7/2020,Buses,32170,0.02
8/7/2020,LIRR,65969,0.21
8/7/2020,MetroNorth,32882,0.12
8/7/2020,AccessARide,17502,0.63
8/7/2020,StatenIsland,844096,87
8/7/2020,Bridges_Tunnels,2741,20
8/8/2020,Subways,833287,0.28
8/8/2020,Buses,15143,0.01
8/8/2020,LIRR,41729,0.31
8/8/2020,MetroNorth,23513,0.15
8/8/2020,AccessARide,10613,0.64
8/8/2020,StatenIsland,730738,76
8/8/2020,Bridges_Tunnels,806,17
8/9/2020,Subways,662993,0.28
8/9/2020,Buses,11534,0.01
8/9/2020,LIRR,37616,0.36
8/9/2020,MetroNorth,20503,0.2
8/9/2020,AccessARide,8287,0.46
8/9/2020,StatenIsland,744618,81
8/9/2020,Bridges_Tunnels,649,18
8/10/2020,Subways,1275268,0.25
8/10/2020,Buses,34883,0.02
8/10/2020,LIRR,73548,0.24
8/10/2020,MetroNorth,33500,0.12
8/10/2020,AccessARide,18178,0.65
8/10/2020,StatenIsland,826000,85
8/10/2020,Bridges_Tunnels,2995,22
8/11/2020,Subways,1319814,0.26
8/11/2020,Buses,36426,0.02
8/11/2020,LIRR,72436,0.23
8/11/2020,MetroNorth,33509,0.12
8/11/2020,AccessARide,18546,0.66
8/11/2020,StatenIsland,821975,85
8/11/2020,Bridges_Tunnels,3164,24
8/12/2020,Subways,1298963,0.25
8/12/2020,Buses,36053,0.02
8/12/2020,LIRR,68345,0.22
8/12/2020,MetroNorth,33736,0.12
8/12/2020,AccessARide,19346,0.69
8/12/2020,StatenIsland,800864,82
8/12/2020,Bridges_Tunnels,3124,23
8/13/2020,Subways,1291277,0.25
8/13/2020,Buses,34723,0.02
8/13/2020,LIRR,69223,0.22
8/13/2020,MetroNorth,33822,0.12
8/13/2020,AccessARide,18608,0.67
8/13/2020,StatenIsland,819018,84
8/13/2020,Bridges_Tunnels,2971,22
8/14/2020,Subways,1355786,0.26
8/14/2020,Buses,32713,0.02
8/14/2020,LIRR,72916,0.23
8/14/2020,MetroNorth,39342,0.14
8/14/2020,AccessARide,18113,0.65
8/14/2020,StatenIsland,893657,92
8/14/2020,Bridges_Tunnels,3012,23
8/15/2020,Subways,860789,0.29
8/15/2020,Buses,15522,0.01
8/15/2020,LIRR,46806,0.35
8/15/2020,MetroNorth,27677,0.18
8/15/2020,AccessARide,11487,0.69
8/15/2020,StatenIsland,804345,84
8/15/2020,Bridges_Tunnels,974,21
8/16/2020,Subways,554451,0.23
8/16/2020,Buses,8603,0.01
8/16/2020,LIRR,29858,0.29
8/16/2020,MetroNorth,18164,0.17
8/16/2020,AccessARide,7902,0.44
8/16/2020,StatenIsland,620685,67
8/16/2020,Bridges_Tunnels,529,15
8/17/2020,Subways,1304485,0.25
8/17/2020,Buses,34768,0.02
8/17/2020,LIRR,74453,0.24
8/17/2020,MetroNorth,35362,0.13
8/17/2020,AccessARide,17377,0.62
8/17/2020,StatenIsland,806108,83
8/17/2020,Bridges_Tunnels,3058,23
8/18/2020,Subways,1369617,0.27
8/18/2020,Buses,36646,0.02
8/18/2020,LIRR,74213,0.24
8/18/2020,MetroNorth,34361,0.13
8/18/2020,AccessARide,19274,0.69
8/18/2020,StatenIsland,838007,86
8/18/2020,Bridges_Tunnels,2951,22
8/19/2020,Subways,1292148,0.25
8/19/2020,Buses,34181,0.02
8/19/2020,LIRR,70104,0.22
8/19/2020,MetroNorth,34377,0.13
8/19/2020,AccessARide,19915,0.71
8/19/2020,StatenIsland,816805,84
8/19/2020,Bridges_Tunnels,2783,21
8/20/2020,Subways,1410489,0.27
8/20/2020,Buses,35059,0.02
8/20/2020,LIRR,75643,0.24
8/20/2020,MetroNorth,37078,0.14
8/20/2020,AccessARide,19344,0.69
8/20/2020,StatenIsland,889781,92
8/20/2020,Bridges_Tunnels,2960,22
8/21/2020,Subways,1387463,0.27
8/21/2020,Buses,31342,0.02
8/21/2020,LIRR,76062,0.24
8/21/2020,MetroNorth,41110,0.15
8/21/2020,AccessARide,19035,0.68
8/21/2020,StatenIsland,909773,94
8/21/2020,Bridges_Tunnels,2769,21
8/22/2020,Subways,882522,0.3
8/22/2020,Buses,13705,0.01
8/22/2020,LIRR,49095,0.37
8/22/2020,MetroNorth,27784,0.18
8/22/2020,AccessARide,11456,0.69
8/22/2020,StatenIsland,812307,85
8/22/2020,Bridges_Tunnels,871,18
8/23/2020,Subways,671560,0.28
8/23/2020,Buses,9698,0.01
8/23/2020,LIRR,37891,0.36
8/23/2020,MetroNorth,22496,0.22
8/23/2020,AccessARide,8297,0.46
8/23/2020,StatenIsland,737096,80
8/23/2020,Bridges_Tunnels,633,18
8/24/2020,Subways,1307345,0.25
8/24/2020,Buses,34021,0.02
8/24/2020,LIRR,75145,0.24
8/24/2020,MetroNorth,35904,0.13
8/24/2020,AccessARide,17643,0.63
8/24/2020,StatenIsland,815664,84
8/24/2020,Bridges_Tunnels,2756,21
8/25/2020,Subways,1346490,0.26
8/25/2020,Buses,34993,0.02
8/25/2020,LIRR,73331,0.23
8/25/2020,MetroNorth,35689,0.13
8/25/2020,AccessARide,18682,0.67
8/25/2020,StatenIsland,821596,85
8/25/2020,Bridges_Tunnels,2845,21
8/26/2020,Subways,1407639,0.27
8/26/2020,Buses,35975,0.02
8/26/2020,LIRR,76583,0.24
8/26/2020,MetroNorth,36621,0.13
8/26/2020,AccessARide,20659,0.74
8/26/2020,StatenIsland,859624,88
8/26/2020,Bridges_Tunnels,3012,23
8/27/2020,Subways,1358272,0.26
8/27/2020,Buses,33969,0.02
8/27/2020,LIRR,73060,0.23
8/27/2020,MetroNorth,35551,0.13
8/27/2020,AccessARide,19271,0.69
8/27/2020,StatenIsland,847284,87
8/27/2020,Bridges_Tunnels,2856,21
8/28/2020,Subways,1388583,0.27
8/28/2020,Buses,31956,0.02
8/28/2020,LIRR,76114,0.24
8/28/2020,MetroNorth,41222,0.15
8/28/2020,AccessARide,18845,0.67
8/28/2020,StatenIsland,899891,93
8/28/2020,Bridges_Tunnels,2716,20
8/29/2020,Subways,773667,0.26
8/29/2020,Buses,14035,0.01
8/29/2020,LIRR,37641,0.28
8/29/2020,MetroNorth,22234,0.15
8/29/2020,AccessARide,9814,0.59
8/29/2020,StatenIsland,645955,67
8/29/2020,Bridges_Tunnels,798,17
8/30/2020,Subways,748061,0.31
8/30/2020,Buses,16027,0.01
8/30/2020,LIRR,45147,0.43
8/30/2020,MetroNorth,26520,0.26
8/30/2020,AccessARide,9752,0.54
8/30/2020,StatenIsland,805095,87
8/30/2020,Bridges_Tunnels,825,23
8/31/2020,Subways,1397264,0.27
8/31/2020,Buses,787291,0.39
8/31/2020,LIRR,78122,0.25
8/31/2020,MetroNorth,37727,0.14
8/31/2020,AccessARide,18185,0.65
8/31/2020,StatenIsland,817543,84
8/31/2020,Bridges_Tunnels,3184,24
9/1/2020,Subways,1469274,0.25
9/1/2020,Buses,947758,0.41
9/1/2020,LIRR,76483,0.23
9/1/2020,MetroNorth,36035,0.12
9/1/2020,AccessARide,18929,0.64
9/1/2020,StatenIsland,809684,85
9/1/2020,Bridges_Tunnels,3217,19
9/2/2020,Subways,1487969,0.26
9/2/2020,Buses,972213,0.42
9/2/2020,LIRR,77585,0.24
9/2/2020,MetroNorth,36159,0.13
9/2/2020,AccessARide,19990,0.67
9/2/2020,StatenIsland,810144,85
9/2/2020,Bridges_Tunnels,3192,19
9/3/2020,Subways,1529185,0.26
9/3/2020,Buses,1022623,0.44
9/3/2020,LIRR,82554,0.25
9/3/2020,MetroNorth,39920,0.14
9/3/2020,AccessARide,19992,0.67
9/3/2020,StatenIsland,869126,91
9/3/2020,Bridges_Tunnels,3327,19
9/4/2020,Subways,1568385,0.27
9/4/2020,Buses,1030811,0.44
9/4/2020,LIRR,88345,0.27
9/4/2020,MetroNorth,47152,0.16
9/4/2020,AccessARide,20223,0.68
9/4/2020,StatenIsland,936602,98
9/4/2020,Bridges_Tunnels,3148,18
9/5/2020,Subways,1013725,0.31
9/5/2020,Buses,715922,0.51
9/5/2020,LIRR,50550,0.43
9/5/2020,MetroNorth,34621,0.23
9/5/2020,AccessARide,12118,0.71
9/5/2020,StatenIsland,798822,84
9/5/2020,Bridges_Tunnels,21,1
9/6/2020,Subways,819409,0.32
9/6/2020,Buses,559273,0.51
9/6/2020,LIRR,44727,0.45
9/6/2020,MetroNorth,28565,0.27
9/6/2020,AccessARide,10160,0.59
9/6/2020,StatenIsland,753035,85
9/6/2020,Bridges_Tunnels,191,7
9/7/2020,Subways,870964,0.34
9/7/2020,Buses,615802,0.56
9/7/2020,LIRR,80050,0.81
9/7/2020,MetroNorth,27326,0.26
9/7/2020,AccessARide,9261,0.54
9/7/2020,StatenIsland,697865,79
9/7/2020,Bridges_Tunnels,1210,41
9/8/2020,Subways,1555816,0.27
9/8/2020,Buses,1039401,0.45
9/8/2020,LIRR,90603,0.28
9/8/2020,MetroNorth,42963,0.15
9/8/2020,AccessARide,19806,0.67
9/8/2020,StatenIsland,833995,88
9/8/2020,Bridges_Tunnels,3496,20
9/9/2020,Subways,1610076,0.28
9/9/2020,Buses,1072887,0.46
9/9/2020,LIRR,86063,0.26
9/9/2020,MetroNorth,41954,0.15
9/9/2020,AccessARide,21801,0.73
9/9/2020,StatenIsland,825411,87
9/9/2020,Bridges_Tunnels,3586,21
9/10/2020,Subways,1543662,0.27
9/10/2020,Buses,997030,0.43
9/10/2020,LIRR,82142,0.25
9/10/2020,MetroNorth,39296,0.14
9/10/2020,AccessARide,20181,0.68
9/10/2020,StatenIsland,801431,84
9/10/2020,Bridges_Tunnels,3403,20
9/11/2020,Subways,1690334,0.29
9/11/2020,Buses,1070920,0.46
9/11/2020,LIRR,88582,0.27
9/11/2020,MetroNorth,47781,0.17
9/11/2020,AccessARide,20809,0.7
9/11/2020,StatenIsland,895765,94
9/11/2020,Bridges_Tunnels,3442,20
9/12/2020,Subways,1083698,0.34
9/12/2020,Buses,752875,0.54
9/12/2020,LIRR,44546,0.38
9/12/2020,MetroNorth,32400,0.21
9/12/2020,AccessARide,12349,0.72
9/12/2020,StatenIsland,800189,84
9/12/2020,Bridges_Tunnels,29,1
9/13/2020,Subways,796740,0.31
9/13/2020,Buses,557231,0.51
9/13/2020,LIRR,36686,0.37
9/13/2020,MetroNorth,24009,0.23
9/13/2020,AccessARide,9315,0.54
9/13/2020,StatenIsland,703809,80
9/13/2020,Bridges_Tunnels,4,0
9/14/2020,Subways,1604381,0.28
9/14/2020,Buses,1065601,0.46
9/14/2020,LIRR,89498,0.27
9/14/2020,MetroNorth,41286,0.14
9/14/2020,AccessARide,19888,0.67
9/14/2020,StatenIsland,799572,84
9/14/2020,Bridges_Tunnels,3515,21
9/15/2020,Subways,1678078,0.29
9/15/2020,Buses,1091806,0.47
9/15/2020,LIRR,87025,0.27
9/15/2020,MetroNorth,41288,0.14
9/15/2020,AccessARide,20763,0.7
9/15/2020,StatenIsland,815699,86
9/15/2020,Bridges_Tunnels,3696,22
9/16/2020,Subways,1686909,0.29
9/16/2020,Buses,1097389,0.47
9/16/2020,LIRR,87034,0.27
9/16/2020,MetroNorth,41417,0.14
9/16/2020,AccessARide,22070,0.74
9/16/2020,StatenIsland,816708,86
9/16/2020,Bridges_Tunnels,3496,20
9/17/2020,Subways,1692368,0.29
9/17/2020,Buses,1094592,0.47
9/17/2020,LIRR,86854,0.27
9/17/2020,MetroNorth,42339,0.15
9/17/2020,AccessARide,21005,0.71
9/17/2020,StatenIsland,848024,89
9/17/2020,Bridges_Tunnels,3617,21
9/18/2020,Subways,1725443,0.3
9/18/2020,Buses,1083295,0.47
9/18/2020,LIRR,90657,0.28
9/18/2020,MetroNorth,48213,0.17
9/18/2020,AccessARide,20702,0.7
9/18/2020,StatenIsland,894931,94
9/18/2020,Bridges_Tunnels,3367,20
9/19/2020,Subways,1136947,0.35
